URL,name,draft_year,pick_number,playerid,Date of Birth,Height,Weight
https://www.eliteprospects.com/player/21105/troy-neumeier,Troy Neumeier,1990,191,21105,1970-09-03,187.0,194.0
https://www.eliteprospects.com/player/120075/travis-tucker,Travis Tucker,1990,192,120075,1971-03-15,191.0,220.0
https://www.eliteprospects.com/player/95978/greg-hanson,Greg Hanson,1990,193,95978,1971-09-04,191.0,220.0
https://www.eliteprospects.com/player/120085/tim-fingerhut,Tim Fingerhut,1990,194,120085,1971-05-20,183.0,194.0
https://www.eliteprospects.com/player/98799/r.j.-enga,R.J. Enga,1990,195,98799,1972-02-15,183.0,179.0
https://www.eliteprospects.com/player/828/patrik-ross,Patrik Ross,1990,196,828,1970-02-27,187.0,203.0
https://www.eliteprospects.com/player/121254/troy-binnie,Troy Binnie,1990,197,121254,1970-09-22,185.0,201.0
https://www.eliteprospects.com/player/121251/mike-boback,Mike Boback,1990,198,121251,1970-08-13,180.0,181.0
https://www.eliteprospects.com/player/46353/bob-chebator,Bob Chebator,1990,199,46353,1971-12-01,185.0,190.0
https://www.eliteprospects.com/player/64451/steve-widmeyer,Steve Widmeyer,1990,201,64451,1970-09-29,188.0,201.0
https://www.eliteprospects.com/player/1862/mika-alatalo,Mika Alatalo,1990,203,1862,1971-06-11,183.0,203.0
https://www.eliteprospects.com/player/721/espen-knutsen,Espen Knutsen,1990,204,721,1972-01-12,180.0,194.0
https://www.eliteprospects.com/player/120086/erik-peterson,Erik Peterson,1990,205,120086,1972-03-31,183.0,185.0
https://www.eliteprospects.com/player/1936/petr-korinek,Petr Korinek,1990,206,1936,1966-11-02,185.0,207.0
https://www.eliteprospects.com/player/120088/mark-kettelhut,Mark Kettelhut,1990,207,120088,1971-11-02,183.0,194.0
https://www.eliteprospects.com/player/83950/sylvain-naud,Sylvain Naud,1990,208,83950,1970-03-29,180.0,201.0
https://www.eliteprospects.com/player/120089/rob-sumner,Rob Sumner,1990,209,120089,1970-09-28,180.0,183.0
https://www.eliteprospects.com/player/117118/dean-capuano,Dean Capuano,1990,210,117118,1971-11-03,185.0,174.0
https://www.eliteprospects.com/player/2521/mika-stromberg,Mika Stromberg,1990,211,2521,1970-02-28,182.0,194.0
https://www.eliteprospects.com/player/120146/tyler-ertel,Tyler Ertel,1990,212,120146,1971-02-15,191.0,190.0
https://www.eliteprospects.com/player/33308/brett-larson,Brett Larson,1990,213,33308,1972-08-20,178.0,187.0
https://www.eliteprospects.com/player/120194/michael-thompson,Michael Thompson,1990,215,120194,1971-02-01,183.0,203.0
https://www.eliteprospects.com/player/120195/martin-lacroix,Martin Lacroix,1990,216,120195,1970-01-04,180.0,181.0
https://www.eliteprospects.com/player/120196/kevin-white,Kevin White,1990,217,120196,1970-06-22,183.0,192.0
https://www.eliteprospects.com/player/3675/ole-eskild-dahlstrom,Ole Eskild Dahlstrøm,1990,218,3675,1970-03-04,185.0,209.0
https://www.eliteprospects.com/player/120214/alan-brown,Alan Brown,1990,219,120214,1971-01-26,183.0,181.0
https://www.eliteprospects.com/player/46300/scott-malone,Scott Malone,1990,220,46300,1971-01-16,184.0,181.0
https://www.eliteprospects.com/player/27526/valeri-zelepukin,Valeri Zelepukin,1990,221,27526,1968-09-18,183.0,207.0
https://www.eliteprospects.com/player/120486/joe-hawley,Joe Hawley,1990,222,120486,1971-03-13,178.0,185.0
https://www.eliteprospects.com/player/3590/brett-lievers,Brett Lievers,1990,223,3590,1971-06-18,184.0,187.0
https://www.eliteprospects.com/player/121247/sergei-selyanin,Sergei Selyanin,1990,224,121247,1966-09-20,188.0,198.0
https://www.eliteprospects.com/player/3676/tommie-eriksen,Tommie Eriksen,1990,225,3676,1970-10-07,194.0,198.0
https://www.eliteprospects.com/player/25895/steve-dubinsky,Steve Dubinsky,1990,226,25895,1970-07-09,183.0,190.0
https://www.eliteprospects.com/player/120987/john-uniac,John Uniac,1990,228,120987,1971-03-29,185.0,203.0
https://www.eliteprospects.com/player/121028/ken-martin,Ken Martin,1990,229,121028,1972-05-17,188.0,174.0
https://www.eliteprospects.com/player/75500/andy-bezeau,Andy Bezeau,1990,231,75500,1970-03-30,175.0,185.0
https://www.eliteprospects.com/player/109422/wade-klippenstein,Wade Klippenstein,1990,232,109422,1970-05-09,191.0,218.0
https://www.eliteprospects.com/player/1603/karri-kivi,Karri Kivi,1990,233,1603,1970-01-31,185.0,187.0
https://www.eliteprospects.com/player/121029/john-hendry,John Hendry,1990,234,121029,1970-05-15,183.0,190.0
https://www.eliteprospects.com/player/95943/billy-lund,Billy Lund,1990,235,95943,1971-12-16,175.0,174.0
https://www.eliteprospects.com/player/121030/brian-bruininks,Brian Bruininks,1990,236,121030,1970-03-30,183.0,185.0
https://www.eliteprospects.com/player/121031/andrew-shier,Andrew Shier,1990,237,121031,1971-08-15,180.0,185.0
https://www.eliteprospects.com/player/121032/troy-mohns,Troy Mohns,1990,238,121032,1971-04-20,183.0,185.0
https://www.eliteprospects.com/player/27533/todd-hlushko,Todd Hlushko,1990,240,27533,1970-02-07,180.0,185.0
https://www.eliteprospects.com/player/73739/nick-vachon,Nick Vachon,1990,241,73739,1972-07-20,178.0,185.0
https://www.eliteprospects.com/player/27406/todd-reirden,Todd Reirden,1990,242,27406,1971-06-25,196.0,216.0
https://www.eliteprospects.com/player/121176/joe-fleming,Joe Fleming,1990,243,121176,1971-12-05,191.0,284.0
https://www.eliteprospects.com/player/25132/sergei-nemchinov,Sergei Nemchinov,1990,244,25132,1964-01-14,180.0,198.0
https://www.eliteprospects.com/player/121177/keith-morris,Keith Morris,1990,245,121177,1971-04-24,185.0,185.0
https://www.eliteprospects.com/player/35681/denis-chalifoux,Denis Chalifoux,1990,246,35681,1971-02-21,175.0,165.0
https://www.eliteprospects.com/player/31016/dino-grossi,Dino Grossi,1990,247,31016,1970-06-25,184.0,198.0
https://www.eliteprospects.com/player/1891/sami-nuutinen,Sami Nuutinen,1990,248,1891,1971-06-11,186.0,190.0
https://www.eliteprospects.com/player/90526/sergei-martynyuk,Sergei Martynyuk,1990,249,90526,1971-01-30,184.0,183.0
https://www.eliteprospects.com/player/80956/brad-rubachuk,Brad Rubachuk,1990,250,80956,1970-06-11,180.0,198.0
https://www.eliteprospects.com/player/16672/leo-gudas,Leo Gudas,1990,251,16672,1965-05-20,183.0,187.0
https://www.eliteprospects.com/player/152529/ted-miskolczi,Ted Miskolczi,1990,252,152529,1970-08-05,191.0,194.0
https://www.eliteprospects.com/player/8998/eric-lindros,Eric Lindros,1991,1,8998,1973-02-28,194.0,240.0
https://www.eliteprospects.com/player/25617/pat-falloon,Pat Falloon,1991,2,25617,1972-09-22,180.0,201.0
https://www.eliteprospects.com/player/8521/scott-niedermayer,Scott Niedermayer,1991,3,8521,1973-08-31,185.0,201.0
https://www.eliteprospects.com/player/21483/scott-lachance,Scott Lachance,1991,4,21483,1972-10-22,185.0,212.0
https://www.eliteprospects.com/player/8744/aaron-ward,Aaron Ward,1991,5,8744,1973-01-17,188.0,209.0
https://www.eliteprospects.com/player/710/peter-forsberg,Peter Forsberg,1991,6,710,1973-07-20,185.0,205.0
https://www.eliteprospects.com/player/25737/alek-stojanov,Alek Stojanov,1991,7,25737,1973-04-25,193.0,231.0
https://www.eliteprospects.com/player/8970/richard-matvichuk,Richard Matvichuk,1991,8,8970,1973-02-05,188.0,214.0
https://www.eliteprospects.com/player/27209/patrick-poulin,Patrick Poulin,1991,9,27209,1973-04-23,185.0,207.0
https://www.eliteprospects.com/player/8989/martin-lapointe,Martin Lapointe,1991,10,8989,1973-09-12,180.0,216.0
https://www.eliteprospects.com/player/8927/brian-rolston,Brian Rolston,1991,11,8927,1973-02-21,188.0,214.0
https://www.eliteprospects.com/player/9669/tyler-wright,Tyler Wright,1991,12,9669,1973-04-06,180.0,179.0
https://www.eliteprospects.com/player/9087/philippe-boucher,Philippe Boucher,1991,13,9087,1973-03-24,191.0,218.0
https://www.eliteprospects.com/player/25742/pat-peake,Pat Peake,1991,14,25742,1973-05-28,185.0,190.0
https://www.eliteprospects.com/player/8670/alexei-kovalev,Alexei Kovalev,1991,15,8670,1973-02-24,187.0,223.0
https://www.eliteprospects.com/player/697/markus-naslund,Markus Naslund,1991,16,697,1973-07-30,182.0,196.0
https://www.eliteprospects.com/player/54593/brent-bilodeau,Brent Bilodeau,1991,17,54593,1973-03-27,193.0,229.0
https://www.eliteprospects.com/player/8576/glen-murray,Glen Murray,1991,18,8576,1972-11-01,191.0,218.0
https://www.eliteprospects.com/player/739/niklas-sundblad,Niklas Sundblad,1991,19,739,1973-01-03,187.0,203.0
https://www.eliteprospects.com/player/8688/martin-rucinsky,Martin Rucinsky,1991,20,8688,1971-03-11,187.0,209.0
https://www.eliteprospects.com/player/39656/trevor-halverson,Trevor Halverson,1991,21,39656,1971-04-06,186.0,201.0
https://www.eliteprospects.com/player/8972/dean-mcammond,Dean McAmmond,1991,22,8972,1973-06-15,180.0,194.0
https://www.eliteprospects.com/player/8824/ray-whitney,Ray Whitney,1991,23,8824,1972-05-08,178.0,181.0
https://www.eliteprospects.com/player/20911/rene-corbet,Rene Corbet,1991,24,20911,1973-06-25,185.0,198.0
https://www.eliteprospects.com/player/24110/eric-lavigne,Eric Lavigne,1991,25,24110,1972-11-14,191.0,225.0
https://www.eliteprospects.com/player/12627/zigmund-palffy,Zigmund Palffy,1991,26,12627,1972-05-05,179.0,183.0
https://www.eliteprospects.com/player/5677/steve-staios,Steve Staios,1991,27,5677,1973-07-28,185.0,203.0
https://www.eliteprospects.com/player/27208/jim-campbell,Jim Campbell,1991,28,27208,1973-04-03,188.0,205.0
https://www.eliteprospects.com/player/9127/jassen-cullimore,Jassen Cullimore,1991,29,9127,1972-12-04,195.0,238.0
https://www.eliteprospects.com/player/8690/sandis-ozolins,Sandis Ozolins,1991,30,8690,1972-08-03,190.0,214.0
https://www.eliteprospects.com/player/23708/martin-hamrlik,Martin Hamrlik,1991,31,23708,1973-05-06,178.0,212.0
https://www.eliteprospects.com/player/11563/jamie-pushor,Jamie Pushor,1991,32,11563,1973-02-11,190.0,214.0
https://www.eliteprospects.com/player/54594/donevan-hextall,Donevan Hextall,1991,33,54594,1972-02-24,188.0,190.0
https://www.eliteprospects.com/player/3731/jason-dawe,Jason Dawe,1991,35,3731,1973-05-29,177.0,187.0
https://www.eliteprospects.com/player/21479/jeff-nelson,Jeff Nelson,1991,36,21479,1972-12-18,180.0,198.0
https://www.eliteprospects.com/player/15652/darcy-werenka,Darcy Werenka,1991,37,15652,1973-05-13,189.0,205.0
https://www.eliteprospects.com/player/76189/rusty-fitzgerald,Rusty Fitzgerald,1991,38,76189,1972-10-04,185.0,209.0
https://www.eliteprospects.com/player/99554/mike-pomichter,Mike Pomichter,1991,39,99554,1973-09-10,185.0,212.0
https://www.eliteprospects.com/player/8649/jozef-stumpel,Jozef Stumpel,1991,40,8649,1972-07-20,191.0,218.0
https://www.eliteprospects.com/player/15733/francois-groleau,Francois Groleau,1991,41,15733,1973-01-23,183.0,203.0
https://www.eliteprospects.com/player/73308/guy-leveque,Guy Leveque,1991,42,73308,1972-12-28,180.0,181.0
https://www.eliteprospects.com/player/14735/craig-darby,Craig Darby,1991,43,14735,1972-09-26,191.0,205.0
https://www.eliteprospects.com/player/89080/jamie-matthews,Jamie Matthews,1991,44,89080,1973-05-25,188.0,170.0
https://www.eliteprospects.com/player/25733/dody-wood,Dody Wood,1991,45,25733,1972-05-08,181.0,176.0
https://www.eliteprospects.com/player/13637/rich-brennan,Rich Brennan,1991,46,13637,1972-11-26,187.0,198.0
https://www.eliteprospects.com/player/8912/yanic-perreault,Yanic Perreault,1991,47,8912,1971-04-04,180.0,185.0
https://www.eliteprospects.com/player/32134/dmitri-filimonov,Dmitri Filimonov,1991,49,32134,1971-10-14,198.0,238.0
https://www.eliteprospects.com/player/41649/yanick-dupre,Yanick Dupre,1991,50,41649,1972-11-20,185.0,190.0
https://www.eliteprospects.com/player/26121/sean-pronger,Sean Pronger,1991,51,26121,1972-11-30,191.0,209.0
https://www.eliteprospects.com/player/25706/sandy-mccarthy,Sandy McCarthy,1991,52,25706,1972-06-15,191.0,225.0
https://www.eliteprospects.com/player/39271/todd-hall,Todd Hall,1991,53,39271,1973-01-22,185.0,203.0
https://www.eliteprospects.com/player/205/fredrik-bremberg,Fredrik Bremberg,1991,55,205,1973-06-21,183.0,201.0
https://www.eliteprospects.com/player/99559/george-breen,George Breen,1991,56,99559,1973-08-03,188.0,201.0
https://www.eliteprospects.com/player/15014/jason-young,Jason Young,1991,57,15014,1972-12-16,180.0,190.0
https://www.eliteprospects.com/player/9020/steve-konowalchuk,Steve Konowalchuk,1991,58,9020,1972-11-11,185.0,198.0
https://www.eliteprospects.com/player/693/michael-nylander,Michael Nylander,1991,59,693,1972-10-03,181.0,192.0
https://www.eliteprospects.com/player/21600/shane-peacock,Shane Peacock,1991,60,21600,1973-07-07,178.0,198.0
https://www.eliteprospects.com/player/12584/yves-sarault,Yves Sarault,1991,61,12584,1972-12-23,183.0,198.0
https://www.eliteprospects.com/player/99560/brian-caruso,Brian Caruso,1991,63,99560,1972-09-20,188.0,231.0
https://www.eliteprospects.com/player/84479/kyle-reeves,Kyle Reeves,1991,64,84479,1971-05-12,180.0,198.0
https://www.eliteprospects.com/player/26865/nathan-lafayette,Nathan LaFayette,1991,65,26865,1973-02-17,185.0,194.0
https://www.eliteprospects.com/player/100886/bobby-house,Bobby House,1991,66,100886,1973-01-07,185.0,198.0
https://www.eliteprospects.com/player/85474/kerry-toporowski,Kerry Toporowski,1991,67,85474,1971-04-09,187.0,216.0
https://www.eliteprospects.com/player/25709/dave-karpa,Dave Karpa,1991,68,25709,1971-05-07,185.0,203.0
https://www.eliteprospects.com/player/102508/terry-chitaroni,Terry Chitaroni,1991,69,102508,1972-12-09,180.0,187.0
https://www.eliteprospects.com/player/27220/igor-kravchuk,Igor Kravchuk,1991,71,27220,1966-09-13,185.0,205.0
https://www.eliteprospects.com/player/41131/peter-ambroziak,Peter Ambroziak,1991,72,41131,1971-09-15,183.0,192.0
https://www.eliteprospects.com/player/3728/vladimir-vujtek,Vladimir Vujtek,1991,73,3728,1972-02-17,186.0,187.0
https://www.eliteprospects.com/player/69116/jim-storm,Jim Storm,1991,75,69116,1971-02-05,188.0,201.0
https://www.eliteprospects.com/player/4322/mike-knuble,Mike Knuble,1991,76,4322,1972-07-04,191.0,225.0
https://www.eliteprospects.com/player/97953/brad-willner,Brad Willner,1991,77,97953,1973-01-06,193.0,209.0
https://www.eliteprospects.com/player/83951/mario-nobili,Mario Nobili,1991,78,83951,1971-02-16,188.0,185.0
https://www.eliteprospects.com/player/39648/keith-redmond,Keith Redmond,1991,79,39648,1972-10-25,190.0,207.0
https://www.eliteprospects.com/player/102509/justin-morrison,Justin Morrison,1991,80,102509,1972-02-09,178.0,183.0
https://www.eliteprospects.com/player/8696/alexei-zhitnik,Alexei Zhitnik,1991,81,8696,1972-10-10,179.0,203.0
https://www.eliteprospects.com/player/102511/joe-tamminen,Joe Tamminen,1991,82,102511,1973-01-23,185.0,190.0
https://www.eliteprospects.com/player/102512/sylvain-lapointe,Sylvain Lapointe,1991,83,102512,1973-03-14,183.0,190.0
https://www.eliteprospects.com/player/15732/brad-tiley,Brad Tiley,1991,84,15732,1971-07-05,183.0,198.0
https://www.eliteprospects.com/player/102516/steve-magnusson,Steve Magnusson,1991,85,102516,1972-11-15,180.0,187.0
https://www.eliteprospects.com/player/10830/aris-brimanis,Aris Brimanis,1991,86,10830,1972-03-14,188.0,214.0
https://www.eliteprospects.com/player/98853/grayden-reid,Grayden Reid,1991,87,98853,1972-01-07,183.0,179.0
https://www.eliteprospects.com/player/24156/zac-boyer,Zac Boyer,1991,88,24156,1971-10-25,183.0,192.0
https://www.eliteprospects.com/player/2704/juha-ylonen,Juha Ylonen,1991,91,2704,1972-02-13,185.0,185.0
https://www.eliteprospects.com/player/17944/steve-junker,Steve Junker,1991,92,17944,1972-06-26,183.0,187.0
https://www.eliteprospects.com/player/102523/ryan-haggerty,Ryan Haggerty,1991,93,102523,1973-05-02,183.0,183.0
https://www.eliteprospects.com/player/25820/dan-kesa,Dan Kesa,1991,95,25820,1971-11-23,183.0,207.0
https://www.eliteprospects.com/player/102527/corey-machanic,Corey Machanic,1991,96,102527,1972-09-26,192.0,201.0
https://www.eliteprospects.com/player/4333/mike-kennedy,Mike Kennedy,1991,97,4333,1972-04-13,185.0,205.0
https://www.eliteprospects.com/player/102528/dmitri-motkov,Dmitri Motkov,1991,98,102528,1971-02-23,188.0,190.0
https://www.eliteprospects.com/player/38766/yan-kaminsky,Yan Kaminsky,1991,99,38766,1971-07-28,183.0,174.0
https://www.eliteprospects.com/player/102529/brad-layzell,Brad Layzell,1991,100,102529,1972-03-15,191.0,190.0
https://www.eliteprospects.com/player/21072/alexei-kudashov,Alexei Kudashov,1991,102,21072,1971-07-21,183.0,190.0
https://www.eliteprospects.com/player/27298/bill-lindsay,Bill Lindsay,1991,103,27298,1971-05-17,183.0,194.0
https://www.eliteprospects.com/player/114820/rob-melanson,Rob Melanson,1991,104,114820,1971-03-05,185.0,216.0
https://www.eliteprospects.com/player/96927/tony-prpic,Tony Prpic,1991,105,96927,1973-06-16,193.0,225.0
https://www.eliteprospects.com/player/1467/mariusz-czerkawski,Mariusz Czerkawski,1991,106,1467,1972-04-13,183.0,198.0
https://www.eliteprospects.com/player/114850/maco-balkovec,Maco Balkovec,1991,110,114850,1971-01-17,188.0,201.0
https://www.eliteprospects.com/player/729/fredrik-nilsson,Fredrik Nilsson,1991,111,729,1971-04-16,189.0,198.0
https://www.eliteprospects.com/player/99347/kevin-st.-jacques,Kevin St. Jacques,1991,112,99347,1971-02-25,191.0,203.0
https://www.eliteprospects.com/player/114860/jeff-perry,Jeff Perry,1991,113,114860,1971-04-12,185.0,192.0
https://www.eliteprospects.com/player/12676/rob-valicevic,Rob Valicevic,1991,114,12676,1971-01-06,185.0,196.0
https://www.eliteprospects.com/player/76967/jeff-sebastian,Jeff Sebastian,1991,115,76967,1971-11-21,185.0,194.0
https://www.eliteprospects.com/player/108516/clayton-norris,Clayton Norris,1991,116,108516,1972-08-03,188.0,205.0
https://www.eliteprospects.com/player/31525/yevgeni-namestnikov,Yevgeni Namestnikov,1991,117,31525,1971-10-09,179.0,192.0
https://www.eliteprospects.com/player/26299/mark-lawrence,Mark Lawrence,1991,118,26299,1972-01-27,190.0,209.0
https://www.eliteprospects.com/player/82664/mike-harding,Mike Harding,1991,119,82664,1971-02-24,193.0,218.0
https://www.eliteprospects.com/player/3646/olexander-kuzminski,Olexander Kuzminski,1991,120,3646,1972-04-12,181.0,170.0
https://www.eliteprospects.com/player/22245/curtis-regnier,Curtis Regnier,1991,121,22245,1972-01-24,190.0,223.0
https://www.eliteprospects.com/player/18636/dmitri-yushkevich,Dmitri Yushkevich,1991,122,18636,1971-11-19,181.0,207.0
https://www.eliteprospects.com/player/8537/sean-o-donnell,Sean O'Donnell,1991,123,8537,1971-10-13,188.0,238.0
https://www.eliteprospects.com/player/25615/brian-holzinger,Brian Holzinger,1991,124,25615,1972-10-10,180.0,190.0
https://www.eliteprospects.com/player/1466/fredrik-jax,Fredrik Jax,1991,125,1466,1972-02-06,181.0,190.0
https://www.eliteprospects.com/player/118441/brian-clifford,Brian Clifford,1991,126,118441,1973-06-18,185.0,185.0
https://www.eliteprospects.com/player/10844/oleg-petrov,Oleg Petrov,1991,127,10844,1971-04-18,178.0,179.0
https://www.eliteprospects.com/player/118442/barry-young,Barry Young,1991,128,118442,1972-08-07,188.0,190.0
https://www.eliteprospects.com/player/114638/robert-marshall,Robert Marshall,1991,129,114638,1972-04-11,182.0,187.0
https://www.eliteprospects.com/player/94271/brett-seguin,Brett Seguin,1991,130,94271,1972-02-20,176.0,190.0
https://www.eliteprospects.com/player/3572/bruce-gardiner,Bruce Gardiner,1991,131,3572,1972-02-11,185.0,194.0
https://www.eliteprospects.com/player/118443/jacques-auger,Jacques Auger,1991,132,118443,1972-04-20,185.0,216.0
https://www.eliteprospects.com/player/56617/jaroslav-otevrel,Jaroslav Otevrel,1991,133,56617,1968-09-16,190.0,201.0
https://www.eliteprospects.com/player/82/mikael-johansson,Mikael Johansson,1991,134,82,1966-06-12,178.0,192.0
https://www.eliteprospects.com/player/1607/martin-prochazka,Martin Prochazka,1991,135,1607,1972-03-03,180.0,181.0
https://www.eliteprospects.com/player/696/andreas-johansson,Andreas Johansson,1991,136,696,1973-05-19,184.0,205.0
https://www.eliteprospects.com/player/27205/andrei-lomakin,Andrei Lomakin,1991,138,27205,1964-03-04,175.0,174.0
https://www.eliteprospects.com/player/118675/brent-thurston,Brent Thurston,1991,139,118675,1971-03-10,183.0,205.0
https://www.eliteprospects.com/player/104138/matt-hoffman,Matt Hoffman,1991,140,104138,1971-07-06,188.0,220.0
https://www.eliteprospects.com/player/81585/brian-mueller,Brian Mueller,1991,141,81585,1972-06-02,180.0,227.0
https://www.eliteprospects.com/player/91797/igor-malykhin,Igor Malykhin,1991,142,91797,1969-06-06,185.0,192.0
https://www.eliteprospects.com/player/102484/dave-craievich,Dave Craievich,1991,143,102484,1971-05-03,189.0,205.0
https://www.eliteprospects.com/player/7225/david-oliver,David Oliver,1991,144,7225,1971-04-17,183.0,194.0
https://www.eliteprospects.com/player/50100/chris-snell,Chris Snell,1991,145,50100,1971-07-12,181.0,198.0
https://www.eliteprospects.com/player/69852/dave-morissette,Dave Morissette,1991,146,69852,1971-12-24,185.0,225.0
https://www.eliteprospects.com/player/118676/john-rushin,John Rushin,1991,147,118676,1972-09-12,195.0,201.0
https://www.eliteprospects.com/player/74627/ed-patterson,Ed Patterson,1991,148,74627,1972-11-14,188.0,214.0
https://www.eliteprospects.com/player/118677/brady-kramer,Brady Kramer,1991,149,118677,1973-06-13,185.0,154.0
https://www.eliteprospects.com/player/118678/gary-golczewski,Gary Golczewski,1991,150,118678,1973-02-16,183.0,192.0
https://www.eliteprospects.com/player/79633/kelly-harper,Kelly Harper,1991,151,79633,1972-05-09,186.0,190.0
https://www.eliteprospects.com/player/15424/kelly-fairchild,Kelly Fairchild,1991,152,15424,1973-04-09,181.0,198.0
https://www.eliteprospects.com/player/76891/terry-hollinger,Terry Hollinger,1991,153,76891,1971-02-24,185.0,201.0
https://www.eliteprospects.com/player/82969/scott-kirton,Scott Kirton,1991,154,82969,1971-12-04,192.0,220.0
https://www.eliteprospects.com/player/91726/dean-grillo,Dean Grillo,1991,155,91726,1972-12-08,185.0,209.0
https://www.eliteprospects.com/player/2662/janne-laukkanen,Janne Laukkanen,1991,156,2662,1970-03-19,184.0,187.0
https://www.eliteprospects.com/player/118703/aaron-asp,Aaron Asp,1991,157,118703,1971-02-16,188.0,187.0
https://www.eliteprospects.com/player/22037/todd-sparks,Todd Sparks,1991,158,22037,1971-06-09,184.0,190.0
https://www.eliteprospects.com/player/31481/jeffrey-ricciardi,Jeffrey Ricciardi,1991,159,31481,1971-06-21,180.0,203.0
https://www.eliteprospects.com/player/27195/dmitri-mironov,Dmitri Mironov,1991,160,27195,1965-12-25,190.0,214.0
https://www.eliteprospects.com/player/118717/eric-johnson,Eric Johnson,1991,161,118717,1972-12-31,185.0,201.0
https://www.eliteprospects.com/player/119937/jiri-kuntos,Jiri Kuntos,1991,162,119937,1971-12-11,180.0,212.0
https://www.eliteprospects.com/player/118718/steve-yule,Steve Yule,1991,163,118718,1972-05-27,185.0,209.0
https://www.eliteprospects.com/player/98198/robb-mcintyre,Robb McIntyre,1991,164,98198,1972-04-27,185.0,201.0
https://www.eliteprospects.com/player/118719/paul-wolanski,Paul Wolanski,1991,165,118719,1971-03-22,185.0,201.0
https://www.eliteprospects.com/player/39339/gary-kitching,Gary Kitching,1991,166,39339,1971-01-09,186.0,194.0
https://www.eliteprospects.com/player/3580/tomas-kucharcik,Tomas Kucharcik,1991,167,3580,1970-05-10,188.0,198.0
https://www.eliteprospects.com/player/42481/rick-corriveau,Rick Corriveau,1991,168,42481,1971-01-06,180.0,209.0
https://www.eliteprospects.com/player/118739/peter-mclaughlin,Peter McLaughlin,1991,170,118739,1973-06-29,191.0,190.0
https://www.eliteprospects.com/player/8872/brian-savage,Brian Savage,1991,171,8872,1971-02-24,188.0,198.0
https://www.eliteprospects.com/player/107242/jay-moser,Jay Moser,1991,172,107242,1972-12-26,188.0,190.0
https://www.eliteprospects.com/player/59534/david-saint-pierre,David Saint-Pierre,1991,173,59534,1972-03-22,180.0,187.0
https://www.eliteprospects.com/player/118741/michael-burkett,Michael Burkett,1991,174,118741,1972-03-15,191.0,203.0
https://www.eliteprospects.com/player/69983/chris-kenady,Chris Kenady,1991,175,69983,1973-04-10,188.0,194.0
https://www.eliteprospects.com/player/118744/adam-bartell,Adam Bartell,1991,178,118744,1973-04-27,185.0,183.0
https://www.eliteprospects.com/player/22379/guy-lehoux,Guy Lehoux,1991,179,22379,1971-10-29,180.0,209.0
https://www.eliteprospects.com/player/119939/john-johnson,John Johnson,1991,180,119939,1971-02-22,178.0,194.0
https://www.eliteprospects.com/player/93527/james-bode,James Bode,1991,182,93527,1973-07-26,180.0,183.0
https://www.eliteprospects.com/player/118746/david-neilson,David Neilson,1991,183,118746,1971-01-25,191.0,216.0
https://www.eliteprospects.com/player/24155/chris-belanger,Chris Belanger,1991,185,24155,1972-04-04,186.0,201.0
https://www.eliteprospects.com/player/83128/jim-bermingham,Jim Bermingham,1991,186,83128,1971-11-12,193.0,214.0
https://www.eliteprospects.com/player/95939/dan-reimann,Dan Reimann,1991,187,95939,1972-12-17,185.0,205.0
https://www.eliteprospects.com/player/79039/brent-brekke,Brent Brekke,1991,188,79039,1971-08-16,185.0,174.0
https://www.eliteprospects.com/player/15712/anthony-iob,Anthony Iob,1991,189,15712,1971-01-02,183.0,205.0
https://www.eliteprospects.com/player/118762/trevor-duhaime,Trevor Duhaime,1991,190,118762,1971-08-02,183.0,194.0
https://www.eliteprospects.com/player/93847/vyacheslav-uvayev,Vyacheslav Uvayev,1991,191,93847,1966-04-15,181.0,194.0
https://www.eliteprospects.com/player/72710/scott-fraser,Scott Fraser,1991,193,72710,1972-05-03,185.0,179.0
https://www.eliteprospects.com/player/82275/dan-hodge,Dan Hodge,1991,194,82275,1971-09-18,191.0,220.0
https://www.eliteprospects.com/player/30904/david-struch,David Struch,1991,195,30904,1971-02-11,178.0,181.0
https://www.eliteprospects.com/player/106212/jed-fiebelkorn,Jed Fiebelkorn,1991,197,106212,1972-09-01,193.0,209.0
https://www.eliteprospects.com/player/119089/scott-macdonald,Scott MacDonald,1991,198,119089,1972-09-13,191.0,205.0
https://www.eliteprospects.com/player/76633/dale-craigwell,Dale Craigwell,1991,199,76633,1971-04-24,180.0,181.0
https://www.eliteprospects.com/player/47449/paul-koch,Paul Koch,1991,200,47449,1971-06-30,191.0,220.0
https://www.eliteprospects.com/player/99738/gary-miller,Gary Miller,1991,201,99738,1972-03-19,188.0,207.0
https://www.eliteprospects.com/player/119123/rob-canavan,Rob Canavan,1991,202,119123,1973-02-04,180.0,181.0
https://www.eliteprospects.com/player/8843/igor-ulanov,Igor Ulanov,1991,203,8843,1969-10-01,186.0,203.0
https://www.eliteprospects.com/player/81582/josh-bartell,Josh Bartell,1991,204,81582,1973-04-14,191.0,205.0
https://www.eliteprospects.com/player/119131/brad-barton,Brad Barton,1991,205,119131,1972-05-15,188.0,216.0
https://www.eliteprospects.com/player/118354/tom-nemeth,Tom Nemeth,1991,206,118354,1971-01-06,188.0,198.0
https://www.eliteprospects.com/player/94296/jason-firth,Jason Firth,1991,208,94296,1971-03-29,181.0,185.0
https://www.eliteprospects.com/player/22314/robert-leask,Robert Leask,1991,209,22314,1971-06-09,188.0,205.0
