Year,Overall,Player Link,URL,name,draft_year,pick_number,playerid,Date of Birth,Height,Weight,Team,CTRCT,Cap Hit,Image
2022,17,/players/k/kemeljo01.html,https://www.eliteprospects.com/player/526043/joakim-kemell,Joakim Kemell,2022.0,17.0,526043.0,2004-04-27,181.0,183.0,Nashville Predators,26/27,"$886,667",nashville_predators.png
2022,18,/players/b/bichsli01.html,https://www.eliteprospects.com/player/665087/lian-bichsel,Lian Bichsel,2022.0,18.0,665087.0,2004-05-18,197.0,234.0,Dallas Stars,26/27,"$918,333",dallas_stars.png
2022,19,/players/o/ohgreli01.html,https://www.eliteprospects.com/player/535698/liam-ohgren,Liam Öhgren,2022.0,19.0,535698.0,2004-01-28,185.0,187.0,Minnesota Wild,26/27,"$886,667",minnesota_wild.png
2022,20,/players/m/mirosiv01.html,https://www.eliteprospects.com/player/526255/ivan-miroshnichenko,Ivan Miroshnichenko,2022.0,20.0,526255.0,2004-02-04,185.0,194.0,Washington Capitals,25/26,"$950,000",washington_capitals.png
2022,21,/players/p/pickeow01.html,https://www.eliteprospects.com/player/580641/owen-pickering,Owen Pickering,2022.0,21.0,580641.0,2004-01-27,196.0,185.0,Pittsburgh Penguins,26/27,"$886,667",pittsburgh_penguins.png
2022,22,/players/g/gauchna01.html,https://www.eliteprospects.com/player/340644/nathan-gaucher,Nathan Gaucher,2022.0,22.0,340644.0,2003-11-06,191.0,207.0,Anaheim Ducks,26/27,"$886,667",anaheim_ducks.png
2022,23,/players/s/snuggji01.html,https://www.eliteprospects.com/player/623832/jimmy-snuggerud,Jimmy Snuggerud,2022.0,23.0,623832.0,2004-06-01,187.0,187.0,St. Louis Blues,,,st_louis_blues.png
2022,24,/players/y/yurovda01.html,https://www.eliteprospects.com/player/672619/danila-yurov,Danila Yurov,2022.0,24.0,672619.0,2003-12-22,185.0,172.0,Minnesota Wild,,,minnesota_wild.png
2022,25,/players/r/rinzesa01.html,https://www.eliteprospects.com/player/670126/sam-rinzel,Sam Rinzel,2022.0,25.0,670126.0,2004-06-25,193.0,176.0,Chicago Blackhawks,,,chicago_blackhawks.png
2022,26,/players/m/mesarfi01.html,https://www.eliteprospects.com/player/527430/filip-mesar,Filip Mesar,2022.0,26.0,527430.0,2004-01-03,178.0,172.0,Montréal Canadiens,26/27,"$886,667",montréal_canadiens.png
2022,27,/players/b/bystefi01.html,https://www.eliteprospects.com/player/578760/filip-bystedt,Filip Bystedt,2022.0,27.0,578760.0,2004-02-04,193.0,198.0,San Jose Sharks,26/27,"$918,333",san_jose_sharks.png
2022,28,/players/k/kulicji01.html,https://www.eliteprospects.com/player/579198/ji%C5%99i-kulich,Jirí Kulich,2022.0,28.0,579198.0,2004-04-14,185.0,185.0,Buffalo Sabres,26/27,"$886,667",buffalo_sabres.png
2022,29,/players/l/lamouma01.html,https://www.eliteprospects.com/player/578989/maveric-lamoureux,Maveric Lamoureux,2022.0,29.0,578989.0,2004-01-13,200.0,214.0,Utah Hockey Club,26/27,"$886,667",utah_hockey_club.png
2022,30,/players/l/lambebr01.html,https://www.eliteprospects.com/player/414961/brad-lambert,Brad Lambert,2022.0,30.0,414961.0,2003-12-19,183.0,183.0,Winnipeg Jets,26/27,"$886,667",winnipeg_jets.png
2022,31,/players/h/howaris01.html,https://www.eliteprospects.com/player/603668/isaac-howard,Isaac Howard,2022.0,31.0,603668.0,2004-03-30,180.0,190.0,Tampa Bay Lightning,,,tampa_bay_lightning.png
2022,32,/players/s/schaere01.html,https://www.eliteprospects.com/player/506838/reid-schaefer,Reid Schaefer,2022.0,32.0,506838.0,2003-09-21,193.0,218.0,Nashville Predators,26/27,"$886,667",nashville_predators.png
2022,33,/players/b/beckow01.html,https://www.eliteprospects.com/player/647942/owen-beck,Owen Beck,2022.0,33.0,647942.0,2004-02-03,183.0,190.0,Montréal Canadiens,26/27,"$853,333",montréal_canadiens.png
2022,34,/players/l/lundca01.html,https://www.eliteprospects.com/player/603638/cameron-lund,Cameron Lund,2022.0,34.0,603638.0,2004-06-07,188.0,192.0,San Jose Sharks,,,san_jose_sharks.png
2022,35,/players/f/firkuja01.html,https://www.eliteprospects.com/player/565465/jagger-firkus,Jagger Firkus,2022.0,35.0,565465.0,2004-04-29,180.0,161.0,Seattle Kraken,26/27,"$891,667",seattle_kraken.png
2022,36,/players/d/dudaar01.html,https://www.eliteprospects.com/player/620321/artyom-duda,Artyom Duda,2022.0,36.0,620321.0,2004-04-08,186.0,187.0,Utah Hockey Club,26/27,,utah_hockey_club.png
2022,37,/players/c/cheslry01.html,https://www.eliteprospects.com/player/556717/ryan-chesley,Ryan Chesley,2022.0,37.0,556717.0,2004-02-27,184.0,201.0,Washington Capitals,,,washington_capitals.png
2022,38,/players/m/mintefr01.html,https://www.eliteprospects.com/player/529809/fraser-minten,Fraser Minten,2022.0,38.0,529809.0,2004-07-05,188.0,194.0,Toronto Maple Leafs,26/27,"$816,667",toronto_maple_leafs.png
2022,39,/players/l/ludwipa01.html,https://www.eliteprospects.com/player/603788/paul-ludwinski,Paul Ludwinski,2022.0,39.0,603788.0,2004-04-23,180.0,187.0,Chicago Blackhawks,26/27,"$900,000",chicago_blackhawks.png
2022,40,/players/j/jamesdy01.html,https://www.eliteprospects.com/player/506333/dylan-james,Dylan James,2022.0,40.0,506333.0,2003-10-12,183.0,185.0,Detroit Red Wings,,,detroit_red_wings.png
2022,41,/players/l/leinoto02.html,,,,,,,,,,,,
2022,42,/players/w/warreno01.html,https://www.eliteprospects.com/player/574586/noah-warren,Noah Warren,2022.0,42.0,574586.0,2004-07-15,195.0,216.0,Anaheim Ducks,26/27,"$865,000",anaheim_ducks.png
2022,43,/players/l/lutzju01.html,https://www.eliteprospects.com/player/601111/julian-lutz,Julian Lutz,2022.0,43.0,601111.0,2004-02-29,188.0,194.0,Utah Hockey Club,26/27,"$923,333",utah_hockey_club.png
2022,44,/players/d/delbelu01.html,https://www.eliteprospects.com/player/525669/luca-del-bel-belluz,Luca Del Bel Belluz,2022.0,44.0,525669.0,2003-11-10,183.0,179.0,Columbus Blue Jackets,26/27,"$860,000",columbus_blue_jackets.png
2022,45,/players/h/havelma02.html,https://www.eliteprospects.com/player/577575/mattias-havelid,Mattias Hävelid,2022.0,45.0,577575.0,2004-01-01,177.0,176.0,San Jose Sharks,,,san_jose_sharks.png
2022,46,/players/c/caseyse01.html,https://www.eliteprospects.com/player/526229/seamus-casey,Seamus Casey,2022.0,46.0,526229.0,2004-01-08,178.0,181.0,New Jersey Devils,26/27,"$950,000",new_jersey_devils.png
2022,47,/players/h/haighhu01.html,https://www.eliteprospects.com/player/603614/hunter-haight,Hunter Haight,2022.0,47.0,603614.0,2004-04-04,180.0,181.0,Minnesota Wild,26/27,"$865,833",minnesota_wild.png
2022,48,/players/s/sapovma01.html,https://www.eliteprospects.com/player/559506/matyas-sapovaliv,Matyas Sapovaliv,2022.0,48.0,559506.0,2004-02-12,192.0,194.0,Vegas Golden Knights,26/27,"$803,333",vegas_golden_knights.png
2022,49,/players/n/nymanja01.html,https://www.eliteprospects.com/player/611825/jani-nyman,Jani Nyman,2022.0,49.0,611825.0,2004-07-30,192.0,207.0,Seattle Kraken,26/27,"$891,667",seattle_kraken.png
2022,50,/players/k/kyrouch01.html,https://www.eliteprospects.com/player/582653/christian-kyrou,Christian Kyrou,2022.0,50.0,582653.0,2003-09-16,178.0,183.0,Dallas Stars,25/26,"$878,333",dallas_stars.png
2022,51,/players/h/hugheja04.html,https://www.eliteprospects.com/player/617526/jack-hughes,Jack Hughes,2022.0,51.0,617526.0,2003-11-02,180.0,170.0,Los Angeles Kings,,,los_angeles_kings.png
2022,52,/players/b/buchedm01.html,https://www.eliteprospects.com/player/698717/dmitri-buchelnikov,Dmitri Buchelnikov,2022.0,52.0,698717.0,2003-09-06,179.0,170.0,Detroit Red Wings,,,detroit_red_wings.png
2022,53,/players/l/luneatr01.html,https://www.eliteprospects.com/player/491564/tristan-luneau,Tristan Luneau,2022.0,53.0,491564.0,2004-01-12,188.0,192.0,Anaheim Ducks,26/27,"$865,000",anaheim_ducks.png
2022,54,/players/p/poitrma01.html,https://www.eliteprospects.com/player/661581/matthew-poitras,Matthew Poitras,2022.0,54.0,661581.0,2004-03-10,180.0,181.0,Boston Bruins,25/26,"$870,000",boston_bruins.png
2022,55,/players/s/salomel01.html,https://www.eliteprospects.com/player/574931/elias-salomonsson,Elias Salomonsson,2022.0,55.0,574931.0,2004-08-31,187.0,185.0,Winnipeg Jets,26/27,"$815,000",winnipeg_jets.png
2022,56,/players/l/lorenri01.html,https://www.eliteprospects.com/player/535718/rieger-lorenz,Rieger Lorenz,2022.0,56.0,535718.0,2004-03-30,188.0,194.0,Minnesota Wild,,,minnesota_wild.png
2022,57,/players/g/greenry01.html,https://www.eliteprospects.com/player/492228/ryan-greene,Ryan Greene,2022.0,57.0,492228.0,2003-10-21,185.0,174.0,Chicago Blackhawks,,,chicago_blackhawks.png
2022,58,/players/k/kokkoni01.html,,,,,,,,,,,,
2022,59,/players/r/ronnito01.html,https://www.eliteprospects.com/player/638690/topi-ronni,Topi Rönni,2022.0,59.0,638690.0,2004-05-05,188.0,185.0,,,,
2022,60,/players/t/trikogl01.html,https://www.eliteprospects.com/player/690807/gleb-trikozov,Gleb Trikozov,2022.0,60.0,690807.0,2004-08-12,186.0,192.0,Carolina Hurricanes,26/27,"$862,500",carolina_hurricanes.png
2022,61,/players/g/goyetda01.html,https://www.eliteprospects.com/player/562220/david-goyette,David Goyette,2022.0,61.0,562220.0,2004-03-27,180.0,174.0,Seattle Kraken,26/27,"$891,667",seattle_kraken.png
2022,62,/players/h/hutsola01.html,https://www.eliteprospects.com/player/526227/lane-hutson,Lane Hutson,2022.0,62.0,526227.0,2004-02-14,178.0,161.0,Montréal Canadiens,25/26,"$950,000",montréal_canadiens.png
2022,63,/players/s/sykorad01.html,https://www.eliteprospects.com/player/527426/adam-sykora,Adam Sýkora,2022.0,63.0,527426.0,2004-09-07,180.0,172.0,New York Rangers,26/27,"$806,667",new_york_rangers.png
2022,64,/players/n/nordbfi01.html,https://www.eliteprospects.com/player/643091/filip-nordberg,Filip Nordberg,2022.0,64.0,643091.0,2004-03-05,195.0,212.0,Ottawa Senators,,,ottawa_senators.png
2022,65,/players/o/odelica01.html,https://www.eliteprospects.com/player/607525/calle-odelius,Calle Odelius,2022.0,65.0,607525.0,2004-05-30,185.0,185.0,New York Islanders,26/27,"$815,000",new_york_islanders.png
2022,66,/players/h/hayesga01.html,https://www.eliteprospects.com/player/635399/gavin-hayes,Gavin Hayes,2022.0,66.0,635399.0,2004-05-14,185.0,176.0,Chicago Blackhawks,26/27,"$865,000",chicago_blackhawks.png
2022,67,/players/m/matikmi01.html,https://www.eliteprospects.com/player/628519/miko-matikka,Miko Matikka,2022.0,67.0,628519.0,2003-10-26,191.0,201.0,Utah Hockey Club,26/27,,utah_hockey_club.png
2022,68,/players/n/nelsoty01.html,https://www.eliteprospects.com/player/603794/ty-nelson,Ty Nelson,2022.0,68.0,603794.0,2004-03-30,178.0,198.0,Seattle Kraken,26/27,"$836,667",seattle_kraken.png
2022,69,/players/k/kaplade01.html,https://www.eliteprospects.com/player/526063/devin-kaplan,Devin Kaplan,2022.0,69.0,526063.0,2004-01-10,188.0,198.0,Philadelphia Flyers,,,philadelphia_flyers.png
2022,70,/players/s/suzdaal01.html,https://www.eliteprospects.com/player/535701/alexander-suzdalev,Alexander Suzdalev,2022.0,70.0,535701.0,2004-03-05,187.0,181.0,Washington Capitals,26/27,"$815,000",washington_capitals.png
2022,71,/players/p/pereval01.html,https://www.eliteprospects.com/player/538042/alexander-perevalov,Alexander Perevalov,2022.0,71.0,538042.0,2004-04-16,184.0,194.0,Carolina Hurricanes,,,carolina_hurricanes.png
2022,72,/players/p/petteos01.html,https://www.eliteprospects.com/player/562987/oskar-pettersson,Oskar Pettersson,2022.0,72.0,562987.0,2004-02-04,188.0,198.0,Ottawa Senators,26/27,"$835,000",ottawa_senators.png
2022,73,/players/k/kaskial01.html,https://www.eliteprospects.com/player/640621/aleksanteri-kaskimaki,Aleksanteri Kaskimäki,2022.0,73.0,640621.0,2004-02-06,184.0,192.0,St. Louis Blues,26/27,"$870,000",st_louis_blues.png
2022,74,/players/n/neuchvi01.html,https://www.eliteprospects.com/player/618304/viktor-neuchev,Viktor Neuchev,2022.0,74.0,618304.0,2003-10-25,180.0,172.0,Buffalo Sabres,25/26,"$870,000",buffalo_sabres.png
2022,75,/players/r/rohrevi01.html,https://www.eliteprospects.com/player/406803/vinzenz-rohrer,Vinzenz Rohrer,2022.0,75.0,406803.0,2004-09-09,178.0,161.0,Montréal Canadiens,,,montréal_canadiens.png
2022,76,/players/f/fishemi02.html,https://www.eliteprospects.com/player/655167/michael-fisher,Michael Fisher,2022.0,76.0,655167.0,2004-05-02,189.0,194.0,San Jose Sharks,,,san_jose_sharks.png
2022,77,/players/z/zhilkda01.html,https://www.eliteprospects.com/player/619189/danny-zhilkin,Danny Zhilkin,2022.0,77.0,619189.0,2003-12-19,185.0,196.0,Winnipeg Jets,26/27,"$803,333",winnipeg_jets.png
2022,78,/players/f/finlequ01.html,https://www.eliteprospects.com/player/630047/quinn-finley,Quinn Finley,2022.0,78.0,630047.0,2004-08-08,183.0,179.0,New York Islanders,,,new_york_islanders.png
2022,79,/players/g/gustajo03.html,https://www.eliteprospects.com/player/511853/jordan-gustafson,Jordan Gustafson,2022.0,79.0,511853.0,2004-01-20,183.0,183.0,Vegas Golden Knights,26/27,"$830,000",vegas_golden_knights.png
2022,80,/players/p/petteel02.html,https://www.eliteprospects.com/player/641020/elias-pettersson,Elias Pettersson,2022.0,80.0,641020.0,2004-02-16,192.0,209.0,Vancouver Canucks,26/27,"$838,333",vancouver_canucks.png
2022,81,/players/s/savoisa01.html,https://www.eliteprospects.com/player/573943/samuel-savoie,Samuel Savoie,2022.0,81.0,573943.0,2004-03-25,178.0,190.0,Chicago Blackhawks,26/27,"$846,667",chicago_blackhawks.png
2022,82,/players/i/ingraad01.html,https://www.eliteprospects.com/player/483377/adam-ingram,Adam Ingram,2022.0,82.0,483377.0,2003-10-14,188.0,161.0,Nashville Predators,,,nashville_predators.png
2022,83,/players/f/fegarge01.html,https://www.eliteprospects.com/player/626551/george-fegaras,George Fegaras,2022.0,83.0,626551.0,2004-04-26,187.0,205.0,Dallas Stars,,,dallas_stars.png
2022,84,/players/k/kulonka01.html,https://www.eliteprospects.com/player/601094/kasper-kulonummi,Kasper Kulonummi,2022.0,84.0,601094.0,2004-03-01,183.0,183.0,Nashville Predators,,,nashville_predators.png
2022,85,/players/p/persslu01.html,https://www.eliteprospects.com/player/423614/ludwig-persson,Ludwig Persson,2022.0,85.0,423614.0,2003-10-08,184.0,185.0,Washington Capitals,26/27,"$815,000",washington_capitals.png
2022,86,/players/e/edmonlu01.html,https://www.eliteprospects.com/player/418530/lucas-edmonds,Lucas Edmonds,2022.0,86.0,418530.0,2001-01-27,181.0,192.0,Tampa Bay Lightning,24/25,"$861,667",tampa_bay_lightning.png
2022,87,/players/h/hamarto01.html,https://www.eliteprospects.com/player/559537/tomas-hamara,Tomas Hamara,2022.0,87.0,559537.0,2004-03-09,182.0,185.0,Ottawa Senators,26/27,"$803,333",ottawa_senators.png
2022,88,/players/b/buchimi01.html,https://www.eliteprospects.com/player/526053/michael-buchinger,Michael Buchinger,2022.0,88.0,526053.0,2004-04-25,183.0,190.0,St. Louis Blues,26/27,"$838,333",st_louis_blues.png
2022,89,/players/m/milnemi01.html,https://www.eliteprospects.com/player/477344/michael-milne,Michael Milne,2022.0,89.0,477344.0,2002-09-21,180.0,187.0,Minnesota Wild,24/25,"$861,667",minnesota_wild.png
2022,90,/players/t/thompai01.html,https://www.eliteprospects.com/player/536536/aidan-thompson,Aidan Thompson,2022.0,90.0,536536.0,2002-02-18,180.0,170.0,Chicago Blackhawks,,,chicago_blackhawks.png
2022,91,/players/m/macdobe01.html,https://www.eliteprospects.com/player/694398/ben-macdonald,Ben MacDonald,2022.0,91.0,694398.0,2004-02-24,185.0,185.0,Seattle Kraken,,,seattle_kraken.png
2022,92,/players/e/engstad01.html,https://www.eliteprospects.com/player/491616/adam-engstrom,Adam Engström,2022.0,92.0,491616.0,2003-11-17,187.0,190.0,Montréal Canadiens,26/27,"$896,667",montréal_canadiens.png
2022,93,/players/a/alschma01.html,https://www.eliteprospects.com/player/537884/marek-alscher,Marek Alscher,2022.0,93.0,537884.0,2004-04-07,190.0,198.0,Florida Panthers,26/27,"$865,000",florida_panthers.png
2022,94,/players/l/langlje01.html,https://www.eliteprospects.com/player/485737/jeremy-langlois,Jérémy Langlois,2022.0,94.0,485737.0,2003-09-19,185.0,185.0,,,,
2022,95,/players/m/moldeni01.html,https://www.eliteprospects.com/player/535872/nicholas-moldenhauer,Nicholas Moldenhauer,2022.0,95.0,535872.0,2004-05-25,178.0,170.0,Toronto Maple Leafs,,,toronto_maple_leafs.png
2022,96,/players/d/dumaijo01.html,https://www.eliteprospects.com/player/568363/jordan-dumais,Jordan Dumais,2022.0,96.0,568363.0,2004-04-15,175.0,174.0,Columbus Blue Jackets,26/27,"$860,000",columbus_blue_jackets.png
2022,97,/players/m/mcconbr02.html,https://www.eliteprospects.com/player/640853/bryce-mcconnell-barker,Bryce McConnell-Barker,2022.0,97.0,640853.0,2004-06-04,188.0,194.0,New York Rangers,26/27,"$838,333",new_york_rangers.png
2022,98,/players/g/georgis01.html,https://www.eliteprospects.com/player/526091/isaiah-george,Isaiah George,2022.0,98.0,526091.0,2004-02-15,183.0,198.0,New York Islanders,26/27,"$838,333",new_york_islanders.png
2022,99,/players/b/brownga01.html,https://www.eliteprospects.com/player/571957/garrett-brown,Garrett Brown,2022.0,99.0,571957.0,2004-04-04,191.0,192.0,Winnipeg Jets,,,winnipeg_jets.png
2022,100,/players/j/jugnaty01.html,https://www.eliteprospects.com/player/650072/tyson-jugnauth,Tyson Jugnauth,2022.0,100.0,650072.0,2004-04-17,185.0,161.0,Seattle Kraken,,,seattle_kraken.png
2022,101,/players/f/forsmsi01.html,https://www.eliteprospects.com/player/420272/simon-forsmark,Simon Forsmark,2022.0,101.0,420272.0,2003-10-17,188.0,192.0,Carolina Hurricanes,,,carolina_hurricanes.png
2022,102,/players/b/brennty01.html,,,,,,,,,,,,
2022,103,/players/c/connoke01.html,https://www.eliteprospects.com/player/478379/kenny-connors,Kenny Connors,2022.0,103.0,478379.0,2003-03-10,185.0,190.0,Los Angeles Kings,,,los_angeles_kings.png
2022,104,/players/h/hallist01.html,https://www.eliteprospects.com/player/462499/stephen-halliday,Stephen Halliday,2022.0,104.0,462499.0,2002-07-02,191.0,214.0,Ottawa Senators,25/26,"$950,000",ottawa_senators.png
2022,105,/players/j/johanan03.html,https://www.eliteprospects.com/player/701870/anton-johansson,Anton Johansson,2022.0,105.0,701870.0,2004-06-10,193.0,196.0,Detroit Red Wings,,,detroit_red_wings.png
2022,106,/players/l/lindgma02.html,https://www.eliteprospects.com/player/635389/mats-lindgren,Mats Lindgren,2022.0,106.0,635389.0,2004-08-26,183.0,183.0,,,,
2022,107,/players/k/kingbe01.html,https://www.eliteprospects.com/player/201803/ben-king,Ben King,2022.0,107.0,201803.0,2002-05-15,191.0,201.0,,,,
2022,108,/players/b/beaupma01.html,,,,,,,,,,,,
2022,109,/players/d/dolzhki01.html,https://www.eliteprospects.com/player/620329/kirill-dolzhenkov,Kirill Dolzhenkov,2022.0,109.0,620329.0,2004-04-20,198.0,223.0,Columbus Blue Jackets,,,columbus_blue_jackets.png
2022,110,/players/o/orlovda01.html,https://www.eliteprospects.com/player/665898/daniil-orlov,Daniil Orlov,2022.0,110.0,665898.0,2003-12-21,185.0,196.0,New Jersey Devils,,,new_jersey_devils.png
2022,111,/players/l/labano01.html,https://www.eliteprospects.com/player/512166/noah-laba,Noah Laba,2022.0,111.0,512166.0,2003-08-04,188.0,192.0,New York Rangers,,,new_york_rangers.png
2022,112,/players/g/gardnda02.html,https://www.eliteprospects.com/player/572098/daimon-gardner,Daimon Gardner,2022.0,112.0,572098.0,2004-01-18,193.0,201.0,Vancouver Canucks,,,vancouver_canucks.png
2022,113,/players/l/lombaam01.html,https://www.eliteprospects.com/player/640282/amadeus-lombardi,Amadeus Lombardi,2022.0,113.0,640282.0,2003-06-05,178.0,165.0,Detroit Red Wings,25/26,"$838,333",detroit_red_wings.png
2022,114,/players/o/oharaco01.html,https://www.eliteprospects.com/player/201938/cole-o-hara,Cole O'Hara,2022.0,114.0,201938.0,2002-06-20,183.0,183.0,Nashville Predators,,,nashville_predators.png
2022,115,/players/w/whitega01.html,https://www.eliteprospects.com/player/413836/gavin-white,Gavin White,2022.0,115.0,413836.0,2002-11-12,185.0,192.0,Dallas Stars,25/26,"$857,500",dallas_stars.png
2022,116,/players/b/boothan01.html,https://www.eliteprospects.com/player/578244/angus-booth,Angus Booth,2022.0,116.0,578244.0,2004-04-27,183.0,176.0,Los Angeles Kings,26/27,"$826,667",los_angeles_kings.png
2022,117,/players/s/spiceco01.html,https://www.eliteprospects.com/player/623833/cole-spicer,Cole Spicer,2022.0,117.0,623833.0,2004-06-13,179.0,174.0,Boston Bruins,,,boston_bruins.png
2022,118,/players/m/murasse01.html,,,,,,,,,,,,
2022,119,/players/l/locmeda01.html,https://www.eliteprospects.com/player/638391/dans-locmelis,Dans Locmelis,2022.0,119.0,638391.0,2004-01-21,185.0,179.0,Boston Bruins,,,boston_bruins.png
2022,120,/players/k/koromar01.html,https://www.eliteprospects.com/player/527452/arseni-koromyslov,Arseni Koromyslov,2022.0,120.0,527452.0,2003-11-03,187.0,165.0,St. Louis Blues,,,st_louis_blues.png
2022,121,/players/h/healery01.html,https://www.eliteprospects.com/player/655345/ryan-healey,Ryan Healey,2022.0,121.0,655345.0,2004-05-19,183.0,176.0,Minnesota Wild,,,minnesota_wild.png
2022,122,/players/h/hildede01.html,,,,,,,,,,,,
2022,123,/players/r/robertu01.html,https://www.eliteprospects.com/player/619190/tucker-robertson,Tucker Robertson,2022.0,123.0,619190.0,2003-06-22,178.0,190.0,Seattle Kraken,25/26,"$870,000",seattle_kraken.png
2022,124,/players/l/luciucr01.html,https://www.eliteprospects.com/player/512107/cruz-lucius,Cruz Lucius,2022.0,124.0,512107.0,2004-04-05,183.0,179.0,Pittsburgh Penguins,,,pittsburgh_penguins.png
2022,125,/players/j/jansslu01.html,https://www.eliteprospects.com/player/590628/ludvig-jansson,Ludvig Jansson,2022.0,125.0,590628.0,2003-12-27,183.0,181.0,Florida Panthers,,,florida_panthers.png
2022,126,/players/l/leddych01.html,https://www.eliteprospects.com/player/526226/charlie-leddy,Charlie Leddy,2022.0,126.0,526226.0,2004-01-11,188.0,185.0,New Jersey Devils,,,new_jersey_devils.png
2022,127,/players/g/guindce01.html,https://www.eliteprospects.com/player/535814/cedrick-guindon,Cédrick Guindon,2022.0,127.0,535814.0,2004-04-21,179.0,170.0,,,,
2022,128,/players/w/whiteca01.html,,,,,,,,,,,,
2022,129,/players/k/kilpima01.html,https://www.eliteprospects.com/player/535690/maximilian-kilpinen,Maximilian Kilpinen,2022.0,129.0,535690.0,2004-02-13,186.0,179.0,Detroit Red Wings,,,detroit_red_wings.png
2022,130,/players/d/davidja01.html,https://www.eliteprospects.com/player/475625/jared-davidson,Jared Davidson,2022.0,130.0,475625.0,2002-07-07,183.0,183.0,Montréal Canadiens,25/26,"$862,500",montréal_canadiens.png
2022,131,/players/m/mordema01.html,https://www.eliteprospects.com/player/599271/matthew-morden,Matthew Morden,2022.0,131.0,599271.0,2004-07-29,193.0,203.0,Utah Hockey Club,,,utah_hockey_club.png
2022,132,/players/b/brunefr01.html,https://www.eliteprospects.com/player/502761/frederic-brunet,Frédéric Brunet,2022.0,132.0,502761.0,2003-08-21,191.0,190.0,Boston Bruins,25/26,"$860,000",boston_bruins.png
2022,133,/players/b/bumpal01.html,https://www.eliteprospects.com/player/623782/alex-bump,Alex Bump,2022.0,133.0,623782.0,2003-11-20,183.0,194.0,Philadelphia Flyers,,,philadelphia_flyers.png
2022,134,/players/k/komarvs01.html,https://www.eliteprospects.com/player/709023/vsevolod-komarov,Vsevolod Komarov,2022.0,134.0,709023.0,2004-01-11,191.0,187.0,Buffalo Sabres,25/26,"$835,000",buffalo_sabres.png
2022,135,/players/g/grebeni01.html,https://www.eliteprospects.com/player/652832/nikita-grebyonkin,Nikita Grebyonkin,2022.0,135.0,652832.0,2003-05-02,187.0,192.0,Toronto Maple Leafs,25/26,"$875,000",toronto_maple_leafs.png
2022,136,/players/d/donovjo01.html,https://www.eliteprospects.com/player/562241/jorian-donovan,Jorian Donovan,2022.0,136.0,562241.0,2004-04-05,188.0,194.0,Ottawa Senators,26/27,"$796,667",ottawa_senators.png
2022,137,/players/m/mathutn01.html,https://www.eliteprospects.com/player/626552/tnias-mathurin,Tnias Mathurin,2022.0,137.0,626552.0,2004-01-15,191.0,201.0,,,,
2022,138,/players/i/ivanose01.html,,,,,,,,,,,,
2022,139,/players/h/hvidsco01.html,https://www.eliteprospects.com/player/569232/connor-hvidston,Connor Hvidston,2022.0,139.0,569232.0,2004-09-11,188.0,185.0,,,,
2022,140,/players/f/furloja01.html,https://www.eliteprospects.com/player/563446/jake-furlong,Jake Furlong,2022.0,140.0,563446.0,2004-03-04,185.0,201.0,San Jose Sharks,26/27,"$841,667",san_jose_sharks.png
2022,141,/players/h/hausepe01.html,https://www.eliteprospects.com/player/527493/petr-hauser,Petr Hauser,2022.0,141.0,527493.0,2003-09-19,193.0,207.0,New Jersey Devils,,,new_jersey_devils.png
2022,142,/players/m/maggima01.html,https://www.eliteprospects.com/player/505365/matthew-maggio,Matthew Maggio,2022.0,142.0,505365.0,2002-11-25,180.0,183.0,New York Islanders,25/26,"$870,000",new_york_islanders.png
2022,143,/players/o/oneilca01.html,https://www.eliteprospects.com/player/609494/cameron-o-neill,Cameron O'Neill,2022.0,143.0,609494.0,2004-01-24,183.0,198.0,Ottawa Senators,,,ottawa_senators.png
2022,144,/players/y/youngty01.html,,,,,,,,,,,,
2022,145,/players/g/guaypa02.html,https://www.eliteprospects.com/player/410551/patrick-guay,Patrick Guay,2022.0,145.0,410551.0,2002-04-29,175.0,179.0,,,,
2022,146,/players/s/swardgr01.html,https://www.eliteprospects.com/player/477345/graham-sward,Graham Sward,2022.0,146.0,477345.0,2003-09-12,191.0,192.0,,,,
2022,147,/players/m/mayorma02.html,,,,,,,,,,,,
2022,148,/players/s/salinot01.html,https://www.eliteprospects.com/player/638727/otto-salin,Otto Salin,2022.0,148.0,638727.0,2004-03-07,181.0,192.0,Los Angeles Kings,,,los_angeles_kings.png
2022,149,/players/k/karabja01.html,https://www.eliteprospects.com/player/648869/jake-karabela,Jake Karabela,2022.0,149.0,648869.0,2004-03-07,180.0,179.0,,,,
2022,150,/players/p/plantza01.html,https://www.eliteprospects.com/player/637043/zam-plante,Zam Plante,2022.0,150.0,637043.0,2004-08-24,177.0,170.0,Pittsburgh Penguins,,,pittsburgh_penguins.png
2022,151,/players/r/reidlke01.html,,,,,,,,,,,,
2022,152,/players/g/gaudema01.html,https://www.eliteprospects.com/player/573863/marc-andre-gaudet,Marc-Andre Gaudet,2022.0,152.0,573863.0,2003-10-24,191.0,181.0,St. Louis Blues,26/27,"$802,500",st_louis_blues.png
2022,153,/players/s/spaceda01.html,https://www.eliteprospects.com/player/559551/david-spacek,David Spacek,2022.0,153.0,559551.0,2003-02-18,183.0,190.0,Minnesota Wild,25/26,"$862,500",minnesota_wild.png
2022,154,/players/c/callomi01.html,https://www.eliteprospects.com/player/603644/michael-callow,Michael Callow,2022.0,154.0,603644.0,2004-01-15,193.0,205.0,Anaheim Ducks,,,anaheim_ducks.png
